LinkRef,LinkDescription,Date,TimePeriod,AverageJT,AverageSpeed,DataQuality,LinkLength,Flow
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,51,109.62,84.73,1,2.579999924,340
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,52,93.8,99.02,1,2.579999924,364
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,53,77.97,119.12,1,2.579999924,351.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,54,82.28,112.88,1,2.579999924,360.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,55,86.59,107.26,1,2.579999924,362.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,56,82.03,113.23,1,2.579999924,388
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,57,97.4,95.36,1,2.579999924,368
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,58,91.66,101.33,1,2.579999924,405.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,59,78.81,117.85,1,2.579999924,419.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,60,83.67,111.01,1,2.579999924,431
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,61,89.54,103.73,1,2.579999924,439
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,62,87.52,106.12,1,2.579999924,434.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,63,97.32,95.44,1,2.579999924,460.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,64,83.77,110.88,1,2.579999924,487
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,65,116.9,79.45,1,2.579999924,511.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,66,93.75,99.07,1,2.579999924,531
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,67,98.9,93.91,1,2.579999924,553.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,68,125.87,73.79,1,2.579999924,569.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,69,89.91,103.3,1,2.579999924,593
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,70,83.36,111.42,1,2.579999924,594.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,71,81.66,113.74,1,2.579999924,556
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,72,81.86,113.46,1,2.579999924,551.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,73,82.06,113.19,1,2.579999924,504.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,74,77.44,119.94,1,2.579999924,482.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,75,89.32,103.99,1,2.579999924,437
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,76,81.71,113.67,1,2.579999924,384.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,77,69.77,133.12,1,2.579999924,372
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,78,85.47,108.67,1,2.579999924,304.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,79,75.17,123.56,1,2.579999924,266.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,80,82.48,112.61,1,2.579999924,249
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,81,82.48,112.61,1,2.579999924,225
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,82,82.48,112.61,1,2.579999924,205
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,83,68.99,134.63,1,2.579999924,185.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,84,68.99,134.63,1,2.579999924,178.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,85,68.99,134.63,1,2.579999924,181.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,86,93.32,99.53,1,2.579999924,160
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,87,93.32,99.53,1,2.579999924,144.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,88,93.32,99.53,1,2.579999924,136.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,89,91.37,101.65,3,2.579999924,122.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,90,70.29,132.14,1,2.579999924,106
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,91,70.29,132.14,1,2.579999924,82
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,92,70.29,132.14,1,2.579999924,83
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,93,70.29,132.14,1,2.579999924,63.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,94,70.29,132.14,1,2.579999924,50.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/3/2014 0:00,95,83.82,110.81,3,2.579999924,43.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,0,86.43,107.46,3,2.579999924,39
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,1,90.51,102.62,3,2.579999924,35
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,2,82.26,112.91,3,2.579999924,29
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,3,86.98,106.78,3,2.579999924,22.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,4,84.43,110.01,3,2.579999924,27.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,5,82.2,112.99,3,2.579999924,25
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,6,93.82,99,3,2.579999924,18.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,7,78.46,118.38,3,2.579999924,22.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,8,98.62,94.18,3,2.579999924,17
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,9,83.82,110.81,3,2.579999924,20.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,10,85.03,109.23,3,2.579999924,18
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,11,78.49,118.33,3,2.579999924,16.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,12,87.46,106.2,3,2.579999924,22
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,13,91.36,101.66,3,2.579999924,19.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,14,76.97,120.67,3,2.579999924,20
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,15,90.09,103.1,3,2.579999924,21.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,16,100.5,92.42,3,2.579999924,22
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,17,95.07,97.7,3,2.579999924,28
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,18,74.45,124.75,1,2.579999924,31.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,19,74.45,124.75,1,2.579999924,39.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,20,74.45,124.75,1,2.579999924,42
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,21,74.45,124.75,1,2.579999924,54
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,22,79.38,117.01,1,2.579999924,75.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,23,79.38,117.01,1,2.579999924,90.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,24,135.39,68.6,1,2.579999924,111
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,25,127.13,73.06,1,2.579999924,139.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,26,118.86,78.14,1,2.579999924,225.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,27,96.3,96.45,1,2.579999924,284.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,28,100.44,92.47,1,2.579999924,363.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,29,92.97,99.9,1,2.579999924,469.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,30,85.49,108.64,1,2.579999924,548.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,31,89.64,103.61,1,2.579999924,610
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,32,89.51,103.76,1,2.579999924,621.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,33,86.86,106.93,1,2.579999924,607.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,34,87.06,106.69,1,2.579999924,543
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,35,109.27,85,1,2.579999924,507.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,36,109.27,85,1,2.579999924,418.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,37,84.12,110.41,1,2.579999924,393
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,38,84.12,110.41,1,2.579999924,368.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,39,96.41,96.34,1,2.579999924,377
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,40,122.79,75.64,1,2.579999924,371.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,41,83.26,111.55,1,2.579999924,367
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,42,113.27,82,1,2.579999924,380.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,43,84.1,110.44,1,2.579999924,373
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,44,94.04,98.77,1,2.579999924,395
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,45,87.71,105.89,1,2.579999924,399.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,46,99.35,93.49,1,2.579999924,386.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,47,133.07,69.8,1,2.579999924,403
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,48,90.52,102.61,1,2.579999924,411.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,49,99.92,92.95,1,2.579999924,417
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,50,80.34,115.61,1,2.579999924,419.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,51,93.08,99.79,1,2.579999924,429.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,52,81.51,113.95,1,2.579999924,427
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,53,78.19,118.79,1,2.579999924,443
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,54,93.01,99.86,1,2.579999924,442.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,55,87.75,105.85,1,2.579999924,455.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,56,85.46,108.68,1,2.579999924,457
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,57,83.17,111.67,1,2.579999924,472
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,58,91.06,102,1,2.579999924,478
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,59,89.6,103.66,1,2.579999924,476.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,60,88.09,105.44,1,2.579999924,490.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,61,78.1,118.92,1,2.579999924,489
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,62,102.74,90.4,1,2.579999924,493.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,63,103.41,89.82,1,2.579999924,501.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,64,92.96,99.91,1,2.579999924,505.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,65,90.38,102.77,1,2.579999924,542
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,66,94.16,98.64,1,2.579999924,538
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,67,84.01,110.56,1,2.579999924,564
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,68,94.78,98,1,2.579999924,593
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,69,84.44,110,1,2.579999924,579.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,70,96.07,96.68,1,2.579999924,559
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,71,78.77,117.91,1,2.579999924,560.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,72,89.5,103.78,1,2.579999924,532.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,73,87.87,105.7,1,2.579999924,501.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,74,83.43,111.33,1,2.579999924,470
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,75,74.52,124.64,1,2.579999924,463
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,76,81.16,114.44,1,2.579999924,430.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,77,80.21,115.8,1,2.579999924,400
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,78,80.94,114.75,1,2.579999924,393.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,79,80.78,114.98,1,2.579999924,339.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,80,96.17,96.58,1,2.579999924,312
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,81,71.79,129.38,1,2.579999924,279
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,82,83.76,110.89,1,2.579999924,231.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,83,83.76,110.89,1,2.579999924,233.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,84,80.92,114.78,1,2.579999924,216.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,85,80.92,114.78,1,2.579999924,191.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,86,74.77,124.22,1,2.579999924,196
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,87,74.77,124.22,1,2.579999924,153.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,88,74.77,124.22,1,2.579999924,157.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,89,90.02,103.18,3,2.579999924,131.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,90,108.34,85.73,1,2.579999924,115
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,91,108.34,85.73,1,2.579999924,113
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,92,108.34,85.73,1,2.579999924,103
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,93,108.34,85.73,1,2.579999924,83
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,94,108.34,85.73,1,2.579999924,66.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/4/2014 0:00,95,89.57,103.7,3,2.579999924,64.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,0,85.71,108.37,3,2.579999924,53
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,1,81.3,114.24,3,2.579999924,45.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,2,83.39,111.38,3,2.579999924,42.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,3,77.44,119.94,3,2.579999924,37
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,4,93.51,99.33,3,2.579999924,32.25
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,5,90.51,102.62,3,2.579999924,30.75
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,6,82.73,112.27,3,2.579999924,29
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,7,78.39,118.48,3,2.579999924,21.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,8,93.4,99.44,3,2.579999924,24
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,9,97.6,95.16,3,2.579999924,18.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,10,91.72,101.26,3,2.579999924,21
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,11,92.51,100.4,3,2.579999924,21
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,12,93.96,98.85,3,2.579999924,19.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,13,83.87,110.74,3,2.579999924,19
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,14,84.78,109.55,3,2.579999924,17.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,15,78.53,118.27,3,2.579999924,18
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,16,81.28,114.27,3,2.579999924,19.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,17,90.44,102.7,3,2.579999924,20
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,18,83.64,111.05,3,2.579999924,27.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,19,90.27,102.89,3,2.579999924,26.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,20,86.45,107.44,3,2.579999924,27.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,21,81.68,113.71,1,2.579999924,35.75
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,22,81.68,113.71,1,2.579999924,48
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,23,81.68,113.71,1,2.579999924,51.75
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,24,103.3,89.91,1,2.579999924,54.25
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,25,124.91,74.36,1,2.579999924,67
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,26,104.93,88.52,1,2.579999924,98.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,27,84.95,109.33,1,2.579999924,101.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,28,115.98,80.08,1,2.579999924,123
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,29,80.14,115.9,1,2.579999924,133
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,30,74.42,124.81,1,2.579999924,168
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,31,76.41,121.55,1,2.579999924,185.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,32,76.41,121.55,1,2.579999924,204
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,33,76.41,121.55,1,2.579999924,214.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,34,77.59,119.71,3,2.579999924,251
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,35,85.26,108.94,3,2.579999924,275
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,36,85.12,109.12,1,2.579999924,289
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,37,85.12,109.12,1,2.579999924,315.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,38,85.12,109.12,1,2.579999924,353
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,39,79.34,117.07,1,2.579999924,365.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,40,94.12,98.68,1,2.579999924,371
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,41,123.13,75.43,1,2.579999924,378
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,42,109.03,85.19,1,2.579999924,390
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,43,94.93,97.84,1,2.579999924,418
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,44,83.15,111.7,1,2.579999924,409.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,45,85.6,108.5,1,2.579999924,388.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,46,88.05,105.49,1,2.579999924,410
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,47,88.05,105.49,1,2.579999924,397.75
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,48,87.61,106.02,1,2.579999924,377.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,49,87.61,106.02,1,2.579999924,382.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,50,116.55,79.69,1,2.579999924,371.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,51,75.58,122.89,1,2.579999924,352.25
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,52,73.93,125.63,1,2.579999924,337.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,53,99.46,93.38,1,2.579999924,334.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,54,96.59,96.16,1,2.579999924,336
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,55,96.17,96.58,1,2.579999924,337.75
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,56,95.75,97,1,2.579999924,332.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,57,83.84,110.78,1,2.579999924,328.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,58,83.84,110.78,1,2.579999924,326
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,59,69.64,133.37,1,2.579999924,333.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,60,69.64,133.37,1,2.579999924,337.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,61,89.48,103.8,1,2.579999924,320.25
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,62,66.75,139.15,1,2.579999924,336.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,63,72.81,127.56,1,2.579999924,325
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,64,78.86,117.78,1,2.579999924,345
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,65,78.64,118.11,1,2.579999924,325
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,66,78.42,118.44,1,2.579999924,327.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,67,91.98,100.98,1,2.579999924,326.75
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,68,62.46,148.7,1,2.579999924,332.25
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,69,74.1,125.34,1,2.579999924,324.75
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,70,85.74,108.33,1,2.579999924,324
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,71,103.83,89.45,1,2.579999924,308
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,72,120.39,77.15,1,2.579999924,287
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,73,120.39,77.15,1,2.579999924,279
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,74,75.24,123.44,1,2.579999924,252.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,75,75.24,123.44,1,2.579999924,242.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,76,71.34,130.19,1,2.579999924,220.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,77,74.84,124.1,1,2.579999924,210
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,78,78.34,118.56,1,2.579999924,197
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,79,86.26,107.67,1,2.579999924,186
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,80,86.26,107.67,1,2.579999924,178
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,81,84.08,110.47,1,2.579999924,154.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,82,81.9,113.41,1,2.579999924,141
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,83,81.9,113.41,1,2.579999924,130.75
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,84,81.9,113.41,1,2.579999924,127
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,85,86.89,106.89,1,2.579999924,120.75
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,86,91.87,101.1,1,2.579999924,119.5
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,87,91.87,101.1,1,2.579999924,101
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,88,91.87,101.1,1,2.579999924,104
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,89,81.79,113.56,1,2.579999924,99.25
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,90,81.79,113.56,1,2.579999924,100
AL2524,A417 between A46 and M5 J11A (AL2524),7/5/2014 0:00,91,81.79,113.56,1,2.579999924,91
